customerID,gender,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age,city,zip_code,city_code,Plan,bundle,index,numbering
0689-DSXGL,Female,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No,72,San Antonio,78201,210,Fiber optic_plan_36,Fiber optic_plan_36,3264,3264
6818-DJXAA,Female,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,59,Denver,80201,303,Fiber optic_plan_50,Fiber optic_plan_50,3265,3265
9722-UJOJR,Male,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes,56,San Jose,95101,408,Fiber optic_plan_64,Fiber optic_plan_64,3266,3266
0464-WJTKO,Female,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,No,61,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,3267,3267
8902-ZEOVF,Male,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,951.55,No,58,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,3268,3268
6778-EICRF,Male,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,68,San Francisco,94101,415,DSL_plan_29,DSL_plan_29,3269,3269
2662-NNTDK,Male,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,1600.95,No,49,Fort Worth,76101,817,No_unknown_plan,No_unknown_plan,3270,3270
4132-KALRO,Female,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,73,Jacksonville,32201,904,Fiber optic_plan_57,Fiber optic_plan_57,3271,3271
3902-FOIGH,Male,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes,54,Seattle,98101,206,Fiber optic_plan_45,Fiber optic_plan_45,3272,3272
6772-KSATR,Male,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes,14,San Francisco,94101,415,Fiber optic_plan_32,Fiber optic_plan_32,3273,3273
7112-OPOTK,Male,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,Yes,56,Columbus,43201,614,Fiber optic_plan_64,Fiber optic_plan_64,3274,3274
2874-YXVVA,Female,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,94,Charlotte,28201,704,Fiber optic_plan_33,Fiber optic_plan_33,3275,3275
1245-HARPS,Female,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,292.4,No,51,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,3276,3276
4210-QFJMF,Female,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,Yes,62,Houston,77001,713,Fiber optic_plan_63,Fiber optic_plan_63,3277,3277
4323-ELYYB,Male,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,218.55,No,57,Denver,80201,303,No_unknown_plan,No_unknown_plan,3278,3278
4293-ETKAP,Female,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No,46,San Antonio,78201,210,DSL_plan_41,DSL_plan_41,3279,3279
6064-PUPMC,Male,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,No,35,Fort Worth,76101,817,DSL_plan_28,DSL_plan_28,3280,3280
6504-VBLFL,Male,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,No,51,Philadelphia,19101,215,DSL_plan_8,DSL_plan_8,3281,3281
6322-PJJDJ,Male,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,No,54,Chicago,60601,312,Fiber optic_plan_45,Fiber optic_plan_45,3282,3282
0330-BGYZE,Male,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No,19,Austin,73301,512,Fiber optic_plan_37,Fiber optic_plan_37,3283,3283
1085-LDWAM,Female,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,No,47,Indianapolis,46201,317,No_unknown_plan,No_unknown_plan,3284,3284
7586-ZATGZ,Male,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,No,59,Denver,80201,303,Fiber optic_plan_62,Fiber optic_plan_62,3285,3285
7197-VOJMM,Male,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,36,San Jose,95101,408,DSL_plan_11,DSL_plan_11,3286,3286
3318-OSATS,Male,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes,76,Denver,80201,303,Fiber optic_plan_61,Fiber optic_plan_61,3287,3287
5828-AVIPD,Male,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,Yes,66,Dallas,75201,214,Fiber optic_plan_57,Fiber optic_plan_57,3288,3288
1843-TLSGD,Female,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,No,58,Dallas,75201,214,No_unknown_plan,No_unknown_plan,3289,3289
9626-VFRGG,Female,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,72,Los Angeles,90001,213,Fiber optic_plan_46,Fiber optic_plan_46,3290,3290
7075-BNDVQ,Female,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No,69,San Diego,92101,858,DSL_plan_24,DSL_plan_24,3291,3291
9143-CANJF,Female,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,77,Seattle,98101,206,DSL_plan_28,DSL_plan_28,3292,3292
7284-BUYEC,Female,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,60,San Diego,92101,858,DSL_plan_45,DSL_plan_45,3293,3293
2041-JIJCI,Female,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,70,San Diego,92101,858,DSL_plan_47,DSL_plan_47,3294,3294
1086-LXKFY,Female,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,61,San Antonio,78201,210,Fiber optic_plan_64,Fiber optic_plan_64,3295,3295
4900-MSOMT,Female,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,41,Denver,80201,303,DSL_plan_2,DSL_plan_2,3296,3296
2229-VWQJH,Female,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,77,Fort Worth,76101,817,DSL_plan_56,DSL_plan_56,3297,3297
9194-GFVOI,Female,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,74,Philadelphia,19101,215,DSL_plan_17,DSL_plan_17,3298,3298
1336-EZFZY,Female,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No,82,Seattle,98101,206,No_unknown_plan,No_unknown_plan,3299,3299
4282-MSACW,Male,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,67,Indianapolis,46201,317,Fiber optic_plan_1,Fiber optic_plan_1,3300,3300
1403-LKLIK,Female,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,58,Jacksonville,32201,904,No_unknown_plan,No_unknown_plan,3301,3301
2636-ALXXZ,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,57,Chicago,60601,312,Fiber optic_plan_64,Fiber optic_plan_64,3302,3302
7774-OJSXI,Male,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes,65,Denver,80201,303,Fiber optic_plan_37,Fiber optic_plan_37,3303,3303
7786-WBJYI,Female,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes,59,Washington D.C.,20001,202,Fiber optic_plan_48,Fiber optic_plan_48,3304,3304
0136-IFMYD,Male,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,61,Indianapolis,46201,317,Fiber optic_plan_33,Fiber optic_plan_33,3305,3305
5144-TVGLP,Male,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653,No,56,Houston,77001,713,Fiber optic_plan_61,Fiber optic_plan_61,3306,3306
9643-AVVWI,Female,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,76,Philadelphia,19101,215,Fiber optic_plan_44,Fiber optic_plan_44,3307,3307
0253-ZTEOB,Female,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,63,San Antonio,78201,210,DSL_plan_41,DSL_plan_41,3308,3308
2706-QZIHY,Female,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No,72,Phoenix,85001,602,No_unknown_plan,No_unknown_plan,3309,3309
6061-PQHMK,Female,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,No,56,Columbus,43201,614,No_unknown_plan,No_unknown_plan,3310,3310
9885-CSMWE,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,Yes,51,Philadelphia,19101,215,Fiber optic_plan_62,Fiber optic_plan_62,3311,3311
6137-MFAJN,Female,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,25,San Antonio,78201,210,DSL_plan_14,DSL_plan_14,3312,3312
9122-UMROB,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,68,Chicago,60601,312,No_unknown_plan,No_unknown_plan,3313,3313
4232-JGKIY,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,56,Indianapolis,46201,317,No_unknown_plan,No_unknown_plan,3314,3314
2402-TAIRZ,Female,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,75,Seattle,98101,206,Fiber optic_plan_40,Fiber optic_plan_40,3315,3315
9659-ZTWSM,Male,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,60,Seattle,98101,206,Fiber optic_plan_33,Fiber optic_plan_33,3316,3316
9139-TWBAS,Female,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,61,Philadelphia,19101,215,DSL_plan_6,DSL_plan_6,3317,3317
6685-GBWJZ,Male,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,56,Houston,77001,713,DSL_plan_10,DSL_plan_10,3318,3318
5016-ETTFF,Male,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,60,San Diego,92101,858,DSL_plan_56,DSL_plan_56,3319,3319
3866-MDTUB,Female,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,80,Phoenix,85001,602,DSL_plan_29,DSL_plan_29,3320,3320
2195-VVRJF,Male,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,63,Seattle,98101,206,DSL_plan_31,DSL_plan_31,3321,3321
3913-RDSJZ,Female,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,No,62,Seattle,98101,206,No_unknown_plan,No_unknown_plan,3322,3322
8058-JMEQO,Female,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes,59,Denver,80201,303,Fiber optic_plan_63,Fiber optic_plan_63,3323,3323
4203-QGNZA,Female,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,No,68,Phoenix,85001,602,No_unknown_plan,No_unknown_plan,3324,3324
5043-TRZWM,Female,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,53,San Diego,92101,858,Fiber optic_plan_56,Fiber optic_plan_56,3325,3325
0697-ZMSWS,Male,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,16,Seattle,98101,206,Fiber optic_plan_63,Fiber optic_plan_63,3326,3326
7657-DYEPJ,Male,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,Yes,55,Indianapolis,46201,317,DSL_plan_34,DSL_plan_34,3327,3327
9494-BDNNC,Male,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,No,63,Denver,80201,303,Fiber optic_plan_39,Fiber optic_plan_39,3328,3328
1640-PLFMP,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,90,Dallas,75201,214,Fiber optic_plan_64,Fiber optic_plan_64,3329,3329
5366-OBVMR,Female,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,56,San Francisco,94101,415,DSL_plan_60,DSL_plan_60,3330,3330
8276-MQBYC,Male,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,Yes,62,Phoenix,85001,602,Fiber optic_plan_53,Fiber optic_plan_53,3331,3331
7644-OMVMY,Male,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85, ,No,75,Austin,73301,512,No_unknown_plan,No_unknown_plan,3332,3332
7593-XFKDI,Male,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,Yes,51,Seattle,98101,206,DSL_plan_64,DSL_plan_64,3333,3333
4573-JKNAE,Male,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,No,53,Dallas,75201,214,No_unknown_plan,No_unknown_plan,3334,3334
0337-CNPZE,Female,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,64,San Antonio,78201,210,Fiber optic_plan_37,Fiber optic_plan_37,3335,3335
9817-APLHW,Male,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,316.2,No,31,Washington D.C.,20001,202,No_unknown_plan,No_unknown_plan,3336,3336
8380-MQINP,Female,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,No,43,Denver,80201,303,No_unknown_plan,No_unknown_plan,3337,3337
0840-DFEZH,Female,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,No,65,Columbus,43201,614,Fiber optic_plan_64,Fiber optic_plan_64,3338,3338
1513-XNPPH,Female,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes,54,Seattle,98101,206,Fiber optic_plan_51,Fiber optic_plan_51,3339,3339
8690-ZVLCL,Female,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,No,67,Seattle,98101,206,DSL_plan_1,DSL_plan_1,3340,3340
6015-VVHHE,Female,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Yes,88,Seattle,98101,206,Fiber optic_plan_62,Fiber optic_plan_62,3341,3341
1125-SNVCK,Female,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,No,91,Charlotte,28201,704,DSL_plan_64,DSL_plan_64,3342,3342
0384-LPITE,Male,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,No,56,Denver,80201,303,DSL_plan_5,DSL_plan_5,3343,3343
4616-EWBNJ,Female,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,318.6,No,24,Chicago,60601,312,No_unknown_plan,No_unknown_plan,3344,3344
6347-DCUIK,Male,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,Yes,58,Washington D.C.,20001,202,Fiber optic_plan_64,Fiber optic_plan_64,3345,3345
1335-HQMKX,Female,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,No,78,San Diego,92101,858,Fiber optic_plan_37,Fiber optic_plan_37,3346,3346
2545-EBUPK,Female,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,62,Columbus,43201,614,Fiber optic_plan_63,Fiber optic_plan_63,3347,3347
6923-AQONU,Male,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454,No,26,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,3348,3348
2172-EJXVF,Female,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,No,67,Seattle,98101,206,Fiber optic_plan_37,Fiber optic_plan_37,3349,3349
0897-FEGMU,Female,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,Yes,64,Austin,73301,512,Fiber optic_plan_53,Fiber optic_plan_53,3350,3350
7663-RGWBC,Male,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,Yes,64,Chicago,60601,312,DSL_plan_64,DSL_plan_64,3351,3351
1120-BMWUB,Female,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,Yes,38,Jacksonville,32201,904,DSL_plan_44,DSL_plan_44,3352,3352
9124-LHCJQ,Female,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.45,85.45,Yes,66,Seattle,98101,206,Fiber optic_plan_63,Fiber optic_plan_63,3353,3353
4536-PLEQY,Male,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,No,63,Charlotte,28201,704,Fiber optic_plan_47,Fiber optic_plan_47,3354,3354
7029-IJEJK,Female,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,No,59,Phoenix,85001,602,DSL_plan_27,DSL_plan_27,3355,3355
8871-JLMHM,Female,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,No,57,Columbus,43201,614,Fiber optic_plan_36,Fiber optic_plan_36,3356,3356
2235-ZGKPT,Female,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,239.55,Yes,84,San Diego,92101,858,DSL_plan_64,DSL_plan_64,3357,3357
3891-PUQOD,Female,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,59.2,Yes,11,Indianapolis,46201,317,DSL_plan_55,DSL_plan_55,3358,3358
5447-VYTKW,Male,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,No,66,Phoenix,85001,602,DSL_plan_28,DSL_plan_28,3359,3359
3623-FQBOX,Male,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,No,34,San Francisco,94101,415,No_unknown_plan,No_unknown_plan,3360,3360
0689-NKYLF,Male,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,Yes,99,Austin,73301,512,Fiber optic_plan_54,Fiber optic_plan_54,3361,3361
8659-HDIYE,Female,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,No,69,Denver,80201,303,DSL_plan_35,DSL_plan_35,3362,3362
3658-KIBGF,Female,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,Yes,48,Philadelphia,19101,215,DSL_plan_16,DSL_plan_16,3363,3363
3474-BAFSJ,Male,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,No,63,Columbus,43201,614,DSL_plan_33,DSL_plan_33,3364,3364
5519-YLDGW,Female,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,Yes,63,Seattle,98101,206,Fiber optic_plan_21,Fiber optic_plan_21,3365,3365
3865-ZFZIB,Male,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,No,55,Denver,80201,303,No_unknown_plan,No_unknown_plan,3366,3366
1855-AGAWH,Male,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,No,66,Philadelphia,19101,215,Fiber optic_plan_53,Fiber optic_plan_53,3367,3367
7109-CQYUZ,Male,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,No,72,Dallas,75201,214,DSL_plan_1,DSL_plan_1,3368,3368
1370-GGAWX,Female,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,No,50,Denver,80201,303,Fiber optic_plan_39,Fiber optic_plan_39,3369,3369
